algorithm,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions,run,network,reward_version,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
mappo,0,0,0.0,0.9866962305986696,structured_marl_no_isac,10,-11.664999403059484,225,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,225,451,20260715,184,85,3086,45,226,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9853862212943632,structured_marl_no_isac,10,-12.379999347031116,238,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,241,479,20260715,193,90,3091,45,238,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.986247544204322,structured_marl_no_isac,10,-13.119999311864376,250,0.0,0.1,0,-0.0114999990910291,-0.1149999946355819,257,509,20260715,201,95,3096,45,252,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.987037037037037,structured_marl_no_isac,10,-13.859999231994152,264,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,272,540,20260715,206,100,3101,45,268,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.986013986013986,structured_marl_no_isac,10,-14.604999147355556,275,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,290,572,20260715,213,105,3106,45,282,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866888519134775,structured_marl_no_isac,10,-15.31999907642603,290,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,308,601,20260715,219,110,3111,45,293,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985759493670886,structured_marl_no_isac,10,-16.08999904245138,298,0.0,0.1,0,-0.0154999997466802,-0.1550000011920929,318,632,20260715,230,115,3116,45,314,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9847560975609756,structured_marl_no_isac,10,-16.75499901920557,313,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,326,656,20260715,241,120,3121,45,330,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9852941176470588,structured_marl_no_isac,10,-17.424998983740807,327,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,341,680,20260715,253,125,3126,45,339,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9858956276445698,structured_marl_no_isac,10,-18.1599989682436,334,0.0,0.1,0,-0.0154999997466802,-0.1550000011920929,352,709,20260715,267,130,3131,45,357,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9864864864864864,structured_marl_no_isac,10,-18.909998908638958,346,0.0,0.1,0,-0.0164999980479478,-0.1649999767541885,368,740,20260715,274,135,3136,45,372,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9856396866840732,structured_marl_no_isac,10,-19.61999884992838,356,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,382,766,20260715,288,140,3141,45,384,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9848484848484848,structured_marl_no_isac,10,-20.294998824596405,373,0.0,0.1,0,-0.0104999998584389,-0.1049999967217445,395,792,20260715,295,145,3146,45,397,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9853479853479854,structured_marl_no_isac,10,-21.01499879360199,383,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,405,819,20260715,308,150,3151,45,414,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9845053635280095,structured_marl_no_isac,10,-21.649998746812344,396,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,422,839,20260715,325,155,3156,45,417,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984971098265896,structured_marl_no_isac,10,-22.35499870032072,407,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,437,865,20260715,338,160,3161,45,428,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98542600896861,structured_marl_no_isac,10,-23.03999864310026,424,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,447,892,20260715,344,165,3166,45,445,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9857456140350878,structured_marl_no_isac,10,-23.67499858140945,437,0.0,0.1,0,-0.0089999996125698,-0.089999996125698,456,912,20260715,361,170,3171,45,456,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98619957537155,structured_marl_no_isac,10,-24.41999852657318,448,0.0,0.1,0,-0.0169999971985816,-0.1699999719858169,466,942,20260715,370,175,3176,45,476,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866117404737385,structured_marl_no_isac,10,-25.144998490810394,461,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,480,971,20260715,378,180,3181,45,491,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9869739478957916,structured_marl_no_isac,10,-25.80999844521284,478,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,490,998,20260715,384,185,3186,45,508,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98539435248296,structured_marl_no_isac,10,-26.54999839514494,488,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,502,1027,20260715,395,190,3191,45,525,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9857142857142858,structured_marl_no_isac,10,-27.20499837398529,503,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,513,1050,20260715,407,195,3196,45,537,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9860724233983288,structured_marl_no_isac,10,-27.899998374283317,518,0.0,0.1,0,-0.0125000001862645,-0.125,529,1077,20260715,415,200,3201,45,548,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9855203619909504,structured_marl_no_isac,10,-28.63499829918146,527,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,545,1105,20260715,428,205,3206,45,560,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9849690539345712,structured_marl_no_isac,10,-29.339998267591,538,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,558,1131,20260715,441,210,3211,45,573,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9853195164075992,structured_marl_no_isac,10,-30.03499825298786,553,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,574,1158,20260715,449,215,3216,45,584,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9856661045531198,structured_marl_no_isac,10,-30.7399982213974,568,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,590,1186,20260715,456,220,3221,45,596,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9851485148514852,structured_marl_no_isac,10,-31.429998196661472,582,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,607,1212,20260715,466,225,3226,45,605,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9838579499596448,structured_marl_no_isac,10,-32.1399981752038,594,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,619,1239,20260715,477,230,3231,45,620,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9841521394611727,structured_marl_no_isac,10,-32.78499813377857,607,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,632,1262,20260715,491,235,3236,45,630,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984579799537394,structured_marl_no_isac,10,-33.609998062253,612,0.0,0.1,0,-0.0174999963492155,-0.1749999672174453,650,1297,20260715,501,240,3241,45,647,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9849397590361446,structured_marl_no_isac,10,-34.36499796807766,623,0.0,0.1,0,-0.0124999983236193,-0.1249999850988388,664,1328,20260715,509,245,3246,45,664,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9852289512555392,structured_marl_no_isac,10,-35.044997945427895,639,0.0,0.1,0,-0.0125000001862645,-0.125,680,1354,20260715,517,250,3251,45,674,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9854862119013064,structured_marl_no_isac,10,-35.71499791741371,653,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,692,1378,20260715,529,255,3256,45,686,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9857244825124912,structured_marl_no_isac,10,-36.33499789983034,671,0.0,0.1,0,-0.0109999999403953,-0.1099999994039535,705,1401,20260715,538,260,3261,45,696,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9859649122807016,structured_marl_no_isac,10,-37.00499784946442,685,0.0,0.1,0,-0.0109999990090727,-0.1099999919533729,719,1425,20260715,550,265,3266,45,706,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9862164024810476,structured_marl_no_isac,10,-37.67999783158302,698,0.0,0.1,0,-0.0109999999403953,-0.1099999994039535,730,1451,20260715,561,270,3271,45,721,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9864406779661016,structured_marl_no_isac,10,-38.334997810423374,715,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,739,1475,20260715,570,275,3276,45,736,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866577718478986,structured_marl_no_isac,10,-38.994997791945934,731,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,750,1499,20260715,580,280,3281,45,749,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9862655330281228,structured_marl_no_isac,10,-39.7399977594614,742,0.0,0.1,0,-0.0125000001862645,-0.125,769,1529,20260715,589,285,3286,45,760,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9864777849323888,structured_marl_no_isac,10,-40.38999775052071,760,0.0,0.1,0,-0.0115000009536743,-0.1150000095367431,782,1553,20260715,597,290,3291,45,771,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9854522454142948,structured_marl_no_isac,10,-41.124997705221176,769,0.0,0.1,0,-0.0170000009238719,-0.1700000017881393,798,1581,20260715,610,295,3296,45,783,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,11,-0.1449999958276748,3,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,3,6,20260716,1,0,3301,45,3,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,11,-0.8499999716877937,14,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,15,32,20260716,14,5,3306,45,17,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9830508474576272,structured_marl_no_isac,11,-1.5349999442696571,27,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,27,59,20260716,24,10,3311,45,32,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.989010989010989,structured_marl_no_isac,11,-2.279999889433384,38,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,35,91,20260716,31,15,3316,45,56,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9831932773109244,structured_marl_no_isac,11,-2.9699998423457146,52,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,47,119,20260716,39,20,3321,45,72,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9856115107913668,structured_marl_no_isac,11,-3.544999808073044,69,0.0,0.1,0,-0.0109999980777502,-0.1099999845027923,58,139,20260716,52,25,3326,45,81,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.987878787878788,structured_marl_no_isac,11,-4.244999796152115,81,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,71,165,20260716,64,30,3331,45,94,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.989071038251366,structured_marl_no_isac,11,-4.819999791681767,102,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,76,183,20260716,75,35,3336,45,107,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9906542056074766,structured_marl_no_isac,11,-5.549999766051769,114,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,90,214,20260716,82,40,3341,45,124,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9914893617021276,structured_marl_no_isac,11,-6.184999719262123,129,0.0,0.1,0,-0.0179999973624944,-0.1799999773502349,103,235,20260716,96,45,3346,45,132,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9922779922779924,structured_marl_no_isac,11,-6.839999690651894,142,0.0,0.1,0,-0.0085000004619359,-0.0850000008940696,116,259,20260716,109,50,3351,45,143,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.993127147766323,structured_marl_no_isac,11,-7.5949996560812,151,0.0,0.1,0,-0.0179999973624944,-0.1799999773502349,127,291,20260716,118,55,3356,45,164,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9936708860759492,structured_marl_no_isac,11,-8.279999613761902,164,0.0,0.1,0,-0.0124999983236193,-0.1249999850988388,140,316,20260716,130,60,3361,45,176,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9912536443148688,structured_marl_no_isac,11,-8.984999552369118,177,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,155,343,20260716,140,65,3366,45,188,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.989159891598916,structured_marl_no_isac,11,-9.684999518096449,189,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,168,369,20260716,152,70,3371,45,201,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9898477157360406,structured_marl_no_isac,11,-10.35499945282936,205,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,185,394,20260716,161,75,3376,45,209,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9906976744186048,structured_marl_no_isac,11,-11.179999381303787,212,0.0,0.1,0,-0.0189999975264072,-0.1899999678134918,204,430,20260716,168,80,3381,45,226,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9890829694323144,structured_marl_no_isac,11,-11.879999332129955,224,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,217,458,20260716,178,85,3386,45,241,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9895833333333334,structured_marl_no_isac,11,-12.529999300837517,238,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,229,480,20260716,192,90,3391,45,251,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9901768172888016,structured_marl_no_isac,11,-13.244999282062054,253,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,241,509,20260716,198,95,3396,45,268,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9907407407407408,structured_marl_no_isac,11,-13.984999239444733,263,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,254,540,20260716,207,100,3401,45,286,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9893428063943162,structured_marl_no_isac,11,-14.634999185800552,279,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,267,563,20260716,218,105,3406,45,296,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9898305084745764,structured_marl_no_isac,11,-15.344999119639397,291,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,284,590,20260716,229,110,3411,45,306,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9902912621359224,structured_marl_no_isac,11,-16.05999904870987,304,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,298,618,20260716,238,115,3416,45,320,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9907692307692308,structured_marl_no_isac,11,-16.834998980164528,313,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,314,650,20260716,247,120,3421,45,336,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9911111111111112,structured_marl_no_isac,11,-17.494998946785927,331,0.0,0.1,0,-0.0114999990910291,-0.1149999946355819,332,675,20260716,254,125,3426,45,343,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.991404011461318,structured_marl_no_isac,11,-18.13999892026186,348,0.0,0.1,0,-0.0109999999403953,-0.1099999994039535,343,698,20260716,264,130,3431,45,355,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.989041095890411,structured_marl_no_isac,11,-18.899998866021637,356,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,357,730,20260716,274,135,3436,45,373,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988095238095238,structured_marl_no_isac,11,-19.594998814165592,369,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,368,756,20260716,285,140,3441,45,388,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9884763124199744,structured_marl_no_isac,11,-20.25999876856804,386,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,382,781,20260716,293,145,3446,45,399,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9888751545117428,structured_marl_no_isac,11,-20.969998724758625,396,0.0,0.1,0,-0.0094999987632036,-0.0949999913573265,399,809,20260716,305,150,3451,45,410,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9892344497607656,structured_marl_no_isac,11,-21.67999868839979,408,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,412,836,20260716,316,155,3456,45,424,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9895833333333334,structured_marl_no_isac,11,-22.369998656213284,422,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,422,864,20260716,324,160,3461,45,442,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9899328859060402,structured_marl_no_isac,11,-23.109998621046543,434,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,434,894,20260716,332,165,3466,45,460,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9901639344262296,structured_marl_no_isac,11,-23.729998610913757,452,0.0,0.1,0,-0.0120000001043081,-0.1200000047683715,443,915,20260716,343,170,3471,45,472,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9904559915164368,structured_marl_no_isac,11,-24.44999857991934,464,0.0,0.1,0,-0.0125000001862645,-0.125,458,943,20260716,353,175,3476,45,485,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9896800825593396,structured_marl_no_isac,11,-25.13999854028225,478,0.0,0.1,0,-0.0099999997764825,-0.1000000014901161,471,969,20260716,363,180,3481,45,498,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98998998998999,structured_marl_no_isac,11,-25.86499849706888,489,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,488,999,20260716,372,185,3486,45,511,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9892578125,structured_marl_no_isac,11,-26.51999845355749,504,0.0,0.1,0,-0.0134999975562095,-0.1349999755620956,501,1024,20260716,382,190,3491,45,523,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9895635673624288,structured_marl_no_isac,11,-27.239998407661915,516,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,512,1054,20260716,390,195,3496,45,542,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988929889298893,structured_marl_no_isac,11,-27.954998344182968,529,0.0,0.1,0,-0.0164999980479478,-0.1649999767541885,523,1084,20260716,397,200,3501,45,561,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988340807174888,structured_marl_no_isac,11,-28.699998304247856,538,0.0,0.1,0,-0.0170000009238719,-0.1700000017881393,539,1115,20260716,407,205,3506,45,576,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988646288209607,structured_marl_no_isac,11,-29.45499823987484,547,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,555,1145,20260716,418,210,3511,45,590,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9888983774551664,structured_marl_no_isac,11,-30.139998197555546,562,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,568,1171,20260716,427,215,3516,45,603,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.989121338912134,structured_marl_no_isac,11,-30.759998202323917,582,0.0,0.1,0,-0.0114999990910291,-0.1149999946355819,579,1195,20260716,433,220,3521,45,616,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9893617021276596,structured_marl_no_isac,11,-31.47999816387892,592,0.0,0.1,0,-0.0114999990910291,-0.1149999871850013,594,1222,20260716,446,225,3526,45,628,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9896,structured_marl_no_isac,11,-32.20499812811613,603,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,607,1250,20260716,457,230,3531,45,643,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9898516783762684,structured_marl_no_isac,11,-32.95999807864428,614,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,621,1281,20260716,465,235,3536,45,660,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9893048128342246,structured_marl_no_isac,11,-33.68499802052975,625,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,635,1309,20260716,476,240,3541,45,674,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
